Year,UNIT_MEASURE,Municipality,Sex,Age,Value
2013,Number,FOCA,F,Older than 85,136
2013,Number,HAN PIJESAK,Both sexes,Older than 85,48
2013,Number,HAN PIJESAK,M,Older than 85,15
2013,Number,HAN PIJESAK,F,Older than 85,33
2013,Number,CAJNICE,Both sexes,Older than 85,47
2013,Number,CAJNICE,M,Older than 85,11
2013,Number,CAJNICE,F,Older than 85,36
2013,Number,CELINAC,Both sexes,Older than 85,109
2013,Number,CELINAC,M,Older than 85,34
2013,Number,CELINAC,F,Older than 85,75
2013,Number,SAMAC,Both sexes,Older than 85,161
2013,Number,SAMAC,M,Older than 85,46
2013,Number,SAMAC,F,Older than 85,115
2013,Number,SEKOVICI,Both sexes,Older than 85,50
2013,Number,SEKOVICI,M,Older than 85,19
2013,Number,SEKOVICI,F,Older than 85,31
2013,Number,SIPOVO,Both sexes,Older than 85,145
2013,Number,SIPOVO,M,Older than 85,64
2013,Number,SIPOVO,F,Older than 85,81
2013,Number,BANJA LUKA,Both sexes,Average age,40.420048
2013,Number,BANJA LUKA,M,Average age,39.251207
2013,Number,BANJA LUKA,F,Average age,41.50101
2013,Number,BERKOVICI,Both sexes,Average age,44.245957
2013,Number,BERKOVICI,M,Average age,42.698643
2013,Number,BERKOVICI,F,Average age,45.828543
2013,Number,BIJELJINA,Both sexes,Average age,41.253335
2013,Number,BIJELJINA,M,Average age,40.054393
2013,Number,BIJELJINA,F,Average age,42.399141
2013,Number,BILECA,Both sexes,Average age,41.96012
2013,Number,BILECA,M,Average age,40.22802
2013,Number,BILECA,F,Average age,43.720205
2013,Number,BRATUNAC,Both sexes,Average age,39.292423
2013,Number,BRATUNAC,M,Average age,37.482301
2013,Number,BRATUNAC,F,Average age,41.058256
2013,Number,BROD,Both sexes,Average age,41.61075
2013,Number,BROD,M,Average age,39.939504
2013,Number,BROD,F,Average age,43.203105
2013,Number,VISEGRAD,Both sexes,Average age,44.923107
2013,Number,VISEGRAD,M,Average age,43.228796
2013,Number,VISEGRAD,F,Average age,46.473126
2013,Number,VLASENICA,Both sexes,Average age,39.891245
2013,Number,VLASENICA,M,Average age,38.418447
2013,Number,VLASENICA,F,Average age,41.290995
2013,Number,VUKOSAVLJE,Both sexes,Average age,41.175796
2013,Number,VUKOSAVLJE,M,Average age,39.583981
2013,Number,VUKOSAVLJE,F,Average age,42.772727
2013,Number,GACKO,Both sexes,Average age,41.161768
2013,Number,GACKO,M,Average age,39.606149
2013,Number,GACKO,F,Average age,42.766736
2013,Number,GRADISKA,Both sexes,Average age,42.652105
2013,Number,GRADISKA,M,Average age,41.270255
2013,Number,GRADISKA,F,Average age,43.962379
2013,Number,DERVENTA,Both sexes,Average age,42.433762
2013,Number,DERVENTA,M,Average age,40.946234
2013,Number,DERVENTA,F,Average age,43.846987
2013,Number,DOBOJ,Both sexes,Average age,42.158989
2013,Number,DOBOJ,M,Average age,40.628348
2013,Number,DOBOJ,F,Average age,43.599852
2013,Number,DONJI ZABAR,Both sexes,Average age,42.70973
2013,Number,DONJI ZABAR,M,Average age,41.414463
2013,Number,DONJI ZABAR,F,Average age,44.031387
2013,Number,ZVORNIK,Both sexes,Average age,39.388957
2013,Number,ZVORNIK,M,Average age,38.122411
2013,Number,ZVORNIK,F,Average age,40.61875
2013,Number,ISTOCNA ILIDZA,Both sexes,Average age,41.569578
2013,Number,ISTOCNA ILIDZA,M,Average age,40.179724
2013,Number,ISTOCNA ILIDZA,F,Average age,42.843733
2013,Number,ISTOCNI DRVAR,Both sexes,Average age,50.227272
2013,Number,ISTOCNI DRVAR,M,Average age,46.886363
2013,Number,ISTOCNI DRVAR,F,Average age,56.90909
2013,Number,ISTOCNI MOSTAR,Both sexes,Average age,46.12295
2013,Number,ISTOCNI MOSTAR,M,Average age,43.420289
2013,Number,ISTOCNI MOSTAR,F,Average age,49.641509
2013,Number,ISTOCNI STARI GRAD,Both sexes,Average age,48.083333
2013,Number,ISTOCNI STARI GRAD,M,Average age,44.835144
2013,Number,ISTOCNI STARI GRAD,F,Average age,51.262411
2013,Number,ISTOCNO NOVO SARAJEVO,Both sexes,Average age,40.309489
2013,Number,ISTOCNO NOVO SARAJEVO,M,Average age,38.923217
2013,Number,ISTOCNO NOVO SARAJEVO,F,Average age,41.561573
2013,Number,JEZERO,Both sexes,Average age,41.435033
2013,Number,JEZERO,M,Average age,40.32397
2013,Number,JEZERO,F,Average age,42.6099
2013,Number,KALINOVIK,Both sexes,Average age,48.274719
2013,Number,KALINOVIK,M,Average age,46.589473
2013,Number,KALINOVIK,F,Average age,49.856719
2013,Number,KNEZEVO,Both sexes,Average age,41.798142
2013,Number,KNEZEVO,M,Average age,40.404576
2013,Number,KNEZEVO,F,Average age,43.161106
2013,Number,KOZARSKA DUBICA,Both sexes,Average age,44.334654
2013,Number,KOZARSKA DUBICA,M,Average age,42.550029
2013,Number,KOZARSKA DUBICA,F,Average age,46.036176
2013,Number,KOSTAJNICA,Both sexes,Average age,42.707883
2013,Number,KOSTAJNICA,M,Average age,41.457194
2013,Number,KOSTAJNICA,F,Average age,43.921465
2013,Number,KOTOR VAROS,Both sexes,Average age,38.432547
2013,Number,KOTOR VAROS,M,Average age,37.067503
2013,Number,KOTOR VAROS,F,Average age,39.746953
2013,Number,KRUPA NA UNI,Both sexes,Average age,46.407692
2013,Number,KRUPA NA UNI,M,Average age,44.457788
2013,Number,KRUPA NA UNI,F,Average age,48.688456
2013,Number,KUPRES,Both sexes,Average age,54.477815
2013,Number,KUPRES,M,Average age,51.171974
2013,Number,KUPRES,F,Average age,58.294117
2013,Number,LAKTASI,Both sexes,Average age,40.151125
2013,Number,LAKTASI,M,Average age,39.129724
2013,Number,LAKTASI,F,Average age,41.148916
2013,Number,LOPARE,Both sexes,Average age,43.929334
2013,Number,LOPARE,M,Average age,42.85631
2013,Number,LOPARE,F,Average age,45.011898
2013,Number,LJUBINJE,Both sexes,Average age,44.099427
2013,Number,LJUBINJE,M,Average age,42.161665
2013,Number,LJUBINJE,F,Average age,45.976275
2013,Number,MILICI,Both sexes,Average age,39.14763
2013,Number,MILICI,M,Average age,37.782178
2013,Number,MILICI,F,Average age,40.528596
2013,Number,MODRICA,Both sexes,Average age,42.642507
2013,Number,MODRICA,M,Average age,41.499707
2013,Number,MODRICA,F,Average age,43.734925
2013,Number,MRKONJIC GRAD,Both sexes,Average age,43.852819
2013,Number,MRKONJIC GRAD,M,Average age,42.120365
2013,Number,MRKONJIC GRAD,F,Average age,45.458262
2013,Number,NEVESINJE,Both sexes,Average age,42.667756
2013,Number,NEVESINJE,M,Average age,40.894002
2013,Number,NEVESINJE,F,Average age,44.42182
2013,Number,NOVI GRAD,Both sexes,Average age,43.101624
2013,Number,NOVI GRAD,M,Average age,41.610333
2013,Number,NOVI GRAD,F,Average age,44.583491
2013,Number,NOVO GORAZDE,Both sexes,Average age,44.789365
2013,Number,NOVO GORAZDE,M,Average age,"44354,00"
2013,Number,NOVO GORAZDE,F,Average age,45.250883
2013,Number,OSMACI,Both sexes,Average age,39.386224
2013,Number,OSMACI,M,Average age,38.3181
2013,Number,OSMACI,F,Average age,40.45898
2013,Number,OSTRA LUKA,Both sexes,Average age,43.138632
2013,Number,OSTRA LUKA,M,Average age,41.582251
2013,Number,OSTRA LUKA,F,Average age,44.774071
2013,Number,PALE,Both sexes,Average age,41.700771
2013,Number,PALE,M,Average age,40.257697
2013,Number,PALE,F,Average age,43.025435
2013,Number,PELAGICEVO,Both sexes,Average age,47.658329
2013,Number,PELAGICEVO,M,Average age,45.965597
2013,Number,PELAGICEVO,F,Average age,49.30811
2013,Number,PETROVAC,Both sexes,Average age,46.477401
2013,Number,PETROVAC,M,Average age,43.307692
2013,Number,PETROVAC,F,Average age,49.372972
2013,Number,PETROVO,Both sexes,Average age,45.297609
2013,Number,PETROVO,M,Average age,43.387117
2013,Number,PETROVO,F,Average age,47.073304
2013,Number,PRIJEDOR,Both sexes,Average age,42.324163
2013,Number,PRIJEDOR,M,Average age,40.9519
2013,Number,PRIJEDOR,F,Average age,43.627644
2013,Number,PRNJAVOR,Both sexes,Average age,42.312425
2013,Number,PRNJAVOR,M,Average age,40.714362
2013,Number,PRNJAVOR,F,Average age,43.819477
2013,Number,RIBNIK,Both sexes,Average age,45.039822
2013,Number,RIBNIK,M,Average age,43.630689
2013,Number,RIBNIK,F,Average age,46.424601
2013,Number,ROGATICA,Both sexes,Average age,43.613764
2013,Number,ROGATICA,M,Average age,42.016425
2013,Number,ROGATICA,F,Average age,45.151457
2013,Number,RUDO,Both sexes,Average age,44.331881
2013,Number,RUDO,M,Average age,42.959895
2013,Number,RUDO,F,Average age,45.741305
2013,Number,SOKOLAC,Both sexes,Average age,42.940791
2013,Number,SOKOLAC,M,Average age,41.475624
2013,Number,SOKOLAC,F,Average age,44.362726
2013,Number,SRBAC,Both sexes,Average age,42.755034
2013,Number,SRBAC,M,Average age,41.333936
2013,Number,SRBAC,F,Average age,44.119703
2013,Number,SREBRENICA,Both sexes,Average age,40.159257
2013,Number,SREBRENICA,M,Average age,38.194259
2013,Number,SREBRENICA,F,Average age,42.035594
2013,Number,TESLIC,Both sexes,Average age,40.824793
2013,Number,TESLIC,M,Average age,39.197943
2013,Number,TESLIC,F,Average age,42.329852
2013,Number,TREBINJE,Both sexes,Average age,42.199475
2013,Number,TREBINJE,M,Average age,40.461555
2013,Number,TREBINJE,F,Average age,43.851094
2013,Number,TRNOVO,Both sexes,Average age,46.057488
2013,Number,TRNOVO,M,Average age,44.220356
2013,Number,TRNOVO,F,Average age,47.757281
2013,Number,UGLJEVIK,Both sexes,Average age,41.738722
2013,Number,UGLJEVIK,M,Average age,40.79242
2013,Number,UGLJEVIK,F,Average age,42.701948
2013,Number,FOCA,Both sexes,Average age,43.719169
2013,Number,FOCA,M,Average age,42.101689
2013,Number,FOCA,F,Average age,45.370114
2013,Number,HAN PIJESAK,Both sexes,Average age,45.785486
2013,Number,HAN PIJESAK,M,Average age,43.691176
2013,Number,HAN PIJESAK,F,Average age,47.670711
2013,Number,CAJNICE,Both sexes,Average age,43.058132
2013,Number,CAJNICE,M,Average age,41.126544
2013,Number,CAJNICE,F,Average age,45.002144
2013,Number,CELINAC,Both sexes,Average age,40.097836
2013,Number,CELINAC,M,Average age,38.8371
2013,Number,CELINAC,F,Average age,41.331675
2013,Number,SAMAC,Both sexes,Average age,43.842285
2013,Number,SAMAC,M,Average age,42.16047
2013,Number,SAMAC,F,Average age,45.425595
2013,Number,SEKOVICI,Both sexes,Average age,43.082397
2013,Number,SEKOVICI,M,Average age,42.088946
2013,Number,SEKOVICI,F,Average age,44.039751
2013,Number,SIPOVO,Both sexes,Average age,42.965793
2013,Number,SIPOVO,M,Average age,41.380499
2013,Number,SIPOVO,F,Average age,44.590696
2013,Number,PETROVO,Both sexes,Average age,45.30
2013,Number,PETROVO,M,Average age,43.39
2013,Number,PETROVO,F,Average age,47.07
2013,Number,PRIJEDOR,Both sexes,Average age,42.32
2013,Number,PRIJEDOR,M,Average age,40.95
2013,Number,PRIJEDOR,F,Average age,43.63
2013,Number,PRNJAVOR,Both sexes,Average age,42.31
2013,Number,PRNJAVOR,M,Average age,40.71
2013,Number,PRNJAVOR,F,Average age,43.82
2013,Number,RIBNIK,Both sexes,Average age,45.04
2013,Number,RIBNIK,M,Average age,43.63
2013,Number,RIBNIK,F,Average age,46.42
2013,Number,ROGATICA,Both sexes,Average age,43.61
2013,Number,ROGATICA,M,Average age,42.02
2013,Number,ROGATICA,F,Average age,45.15
2013,Number,RUDO,Both sexes,Average age,44.33
2013,Number,RUDO,M,Average age,42.96
2013,Number,RUDO,F,Average age,45.74
2013,Number,SOKOLAC,Both sexes,Average age,42.94
2013,Number,SOKOLAC,M,Average age,41.48
2013,Number,SOKOLAC,F,Average age,44.36
2013,Number,SRBAC,Both sexes,Average age,42.76
2013,Number,SRBAC,M,Average age,41.33
2013,Number,SRBAC,F,Average age,44.12
2013,Number,SREBRENICA,Both sexes,Average age,40.16
2013,Number,SREBRENICA,M,Average age,38.19
2013,Number,SREBRENICA,F,Average age,42.04
2013,Number,TESLIC,Both sexes,Average age,40.82
2013,Number,TESLIC,M,Average age,39.20
2013,Number,TESLIC,F,Average age,42.33
2013,Number,TREBINJE,Both sexes,Average age,42.20
2013,Number,TREBINJE,M,Average age,40.46
2013,Number,TREBINJE,F,Average age,43.85
2013,Number,TRNOVO,Both sexes,Average age,46.06
2013,Number,TRNOVO,M,Average age,44.22
2013,Number,TRNOVO,F,Average age,47.76
2013,Number,UGLJEVIK,Both sexes,Average age,41.74
2013,Number,UGLJEVIK,M,Average age,40.79
2013,Number,UGLJEVIK,F,Average age,42.70
2013,Number,FOCA,Both sexes,Average age,43.72
2013,Number,FOCA,M,Average age,42.10
2013,Number,FOCA,F,Average age,45.37
2013,Number,HAN PIJESAK,Both sexes,Average age,45.79
2013,Number,HAN PIJESAK,M,Average age,43.69
2013,Number,HAN PIJESAK,F,Average age,47.67
2013,Number,CAJNICE,Both sexes,Average age,43.06
2013,Number,CAJNICE,M,Average age,41.13
2013,Number,CAJNICE,F,Average age,45.00
2013,Number,CELINAC,Both sexes,Average age,40.10
2013,Number,CELINAC,M,Average age,38.84
2013,Number,CELINAC,F,Average age,41.33
2013,Number,SAMAC,Both sexes,Average age,43.84
2013,Number,SAMAC,M,Average age,42.16
2013,Number,SAMAC,F,Average age,45.43
2013,Number,SEKOVICI,Both sexes,Average age,43.08
2013,Number,SEKOVICI,M,Average age,42.09
2013,Number,SEKOVICI,F,Average age,44.04
2013,Number,SIPOVO,Both sexes,Average age,42.97
2013,Number,SIPOVO,M,Average age,41.38
2013,Number,SIPOVO,F,Average age,44.59
