Year,UNIT_MEASURE,Grad/opština,Pol,Starost,Value
2022,Broj,Kalinovik,Ž,Ukupno,771
2022,Broj,Kneževo,Ukupno,Ukupno,7861
2022,Broj,Kneževo,M,Ukupno,3907
2022,Broj,Kneževo,Ž,Ukupno,3954
2022,Broj,Kostajnica,Ukupno,Ukupno,5240
2022,Broj,Kostajnica,M,Ukupno,2598
2022,Broj,Kostajnica,Ž,Ukupno,2642
2022,Broj,Kotor Varoš,Ukupno,Ukupno,17701
2022,Broj,Kotor Varoš,M,Ukupno,8648
2022,Broj,Kotor Varoš,Ž,Ukupno,9053
2022,Broj,Kozarska Dubica,Ukupno,Ukupno,18376
2022,Broj,Kozarska Dubica,M,Ukupno,9097
2022,Broj,Kozarska Dubica,Ž,Ukupno,9279
2022,Broj,Krupa Na Uni,Ukupno,Ukupno,1279
2022,Broj,Krupa Na Uni,M,Ukupno,707
2022,Broj,Krupa Na Uni,Ž,Ukupno,572
2022,Broj,Kupres,Ukupno,Ukupno,221
2022,Broj,Kupres,M,Ukupno,108
2022,Broj,Kupres,Ž,Ukupno,113
2022,Broj,Laktaši,Ukupno,Ukupno,34699
2022,Broj,Laktaši,M,Ukupno,17284
2022,Broj,Laktaši,Ž,Ukupno,17415
2022,Broj,Lopare,Ukupno,Ukupno,12735
2022,Broj,Lopare,M,Ukupno,6528
2022,Broj,Lopare,Ž,Ukupno,6207
2022,Broj,Ljubinje,Ukupno,Ukupno,3004
2022,Broj,Ljubinje,M,Ukupno,1510
2022,Broj,Ljubinje,Ž,Ukupno,1494
2022,Broj,Milići,Ukupno,Ukupno,9960
2022,Broj,Milići,M,Ukupno,5018
2022,Broj,Milići,Ž,Ukupno,4942
2022,Broj,Modriča,Ukupno,Ukupno,22980
2022,Broj,Modriča,M,Ukupno,11281
2022,Broj,Modriča,Ž,Ukupno,11699
2022,Broj,Mrkonjić Grad,Ukupno,Ukupno,14074
2022,Broj,Mrkonjić Grad,M,Ukupno,6765
2022,Broj,Mrkonjić Grad,Ž,Ukupno,7309
2022,Broj,Nevesinje,Ukupno,Ukupno,11548
2022,Broj,Nevesinje,M,Ukupno,5878
2022,Broj,Nevesinje,Ž,Ukupno,5670
2022,Broj,Novi Grad,Ukupno,Ukupno,22401
2022,Broj,Novi Grad,M,Ukupno,11323
2022,Broj,Novi Grad,Ž,Ukupno,11078
2022,Broj,Novo Goražde,Ukupno,Ukupno,2510
2022,Broj,Novo Goražde,M,Ukupno,1324
2022,Broj,Novo Goražde,Ž,Ukupno,1186
2022,Broj,Osmaci,Ukupno,Ukupno,5261
2022,Broj,Osmaci,M,Ukupno,2683
2022,Broj,Osmaci,Ž,Ukupno,2578
2022,Broj,Oštra Luka,Ukupno,Ukupno,2037
2022,Broj,Oštra Luka,M,Ukupno,1049
2022,Broj,Oštra Luka,Ž,Ukupno,988
2022,Broj,Pelagićevo,Ukupno,Ukupno,3703
2022,Broj,Pelagićevo,M,Ukupno,1885
2022,Broj,Pelagićevo,Ž,Ukupno,1818
2022,Broj,Petrovac,Ukupno,Ukupno,634
2022,Broj,Petrovac,M,Ukupno,359
2022,Broj,Petrovac,Ž,Ukupno,275
2022,Broj,Petrovo,Ukupno,Ukupno,5490
2022,Broj,Petrovo,M,Ukupno,2705
2022,Broj,Petrovo,Ž,Ukupno,2785
2022,Broj,Grad Prijedor,Ukupno,Ukupno,76390
2022,Broj,Grad Prijedor,M,Ukupno,37461
2022,Broj,Grad Prijedor,Ž,Ukupno,38929
2022,Broj,Prnjavor,Ukupno,Ukupno,32002
2022,Broj,Prnjavor,M,Ukupno,15531
2022,Broj,Prnjavor,Ž,Ukupno,16471
2022,Broj,Ribnik,Ukupno,Ukupno,4959
2022,Broj,Ribnik,M,Ukupno,2481
2022,Broj,Ribnik,Ž,Ukupno,2478
2022,Broj,Rogatica,Ukupno,Ukupno,9518
2022,Broj,Rogatica,M,Ukupno,4744
2022,Broj,Rogatica,Ž,Ukupno,4774
2022,Broj,Rudo,Ukupno,Ukupno,6901
2022,Broj,Rudo,M,Ukupno,3495
2022,Broj,Rudo,Ž,Ukupno,3406
2022,Broj,Srbac,Ukupno,Ukupno,15683
2022,Broj,Srbac,M,Ukupno,7720
2022,Broj,Srbac,Ž,Ukupno,7963
2022,Broj,Srebrenica,Ukupno,Ukupno,10961
2022,Broj,Srebrenica,M,Ukupno,5561
2022,Broj,Srebrenica,Ž,Ukupno,5400
2022,Broj,Stanari,Ukupno,Ukupno,6988
2022,Broj,Stanari,M,Ukupno,3564
2022,Broj,Stanari,Ž,Ukupno,3424
2022,Broj,Teslić,Ukupno,Ukupno,35054
2022,Broj,Teslić,M,Ukupno,16908
2022,Broj,Teslić,Ž,Ukupno,18146
2022,Broj,Grad Trebinje,Ukupno,Ukupno,28347
2022,Broj,Grad Trebinje,M,Ukupno,13808
2022,Broj,Grad Trebinje,Ž,Ukupno,14539
2022,Broj,Ugljevik,Ukupno,Ukupno,13835
2022,Broj,Ugljevik,M,Ukupno,7029
2022,Broj,Ugljevik,Ž,Ukupno,6806
2022,Broj,Foča,Ukupno,Ukupno,16222
2022,Broj,Foča,M,Ukupno,8222
2022,Broj,Foča,Ž,Ukupno,8000
2022,Broj,Han Pijesak,Ukupno,Ukupno,3100
2022,Broj,Han Pijesak,M,Ukupno,1534
2022,Broj,Han Pijesak,Ž,Ukupno,1566
2022,Broj,Čajniče,Ukupno,Ukupno,4223
2022,Broj,Čajniče,M,Ukupno,2161
2022,Broj,Čajniče,Ž,Ukupno,2062
2022,Broj,Čelinac,Ukupno,Ukupno,14622
2022,Broj,Čelinac,M,Ukupno,7318
2022,Broj,Čelinac,Ž,Ukupno,7304
2022,Broj,Šamac,Ukupno,Ukupno,14373
2022,Broj,Šamac,M,Ukupno,7054
2022,Broj,Šamac,Ž,Ukupno,7319
2022,Broj,Šekovići,Ukupno,Ukupno,5555
2022,Broj,Šekovići,M,Ukupno,2806
2022,Broj,Šekovići,Ž,Ukupno,2749
2022,Broj,Šipovo,Ukupno,Ukupno,8932
2022,Broj,Šipovo,M,Ukupno,4596
2022,Broj,Šipovo,Ž,Ukupno,4336
2023,Broj,Republika Srpska,Ukupno,0-4,46147
2023,Broj,Republika Srpska,M,0-4,23999
2023,Broj,Republika Srpska,Ž,0-4,22148
2023,Broj,Berkovići,Ukupno,0-4,43
2023,Broj,Berkovići,M,0-4,19
2023,Broj,Berkovići,Ž,0-4,24
2023,Broj,Bileća,Ukupno,0-4,446
2023,Broj,Bileća,M,0-4,242
2023,Broj,Bileća,Ž,0-4,204
2023,Broj,Bratunac,Ukupno,0-4,562
2023,Broj,Bratunac,M,0-4,294
2023,Broj,Bratunac,Ž,0-4,268
2023,Broj,Brod,Ukupno,0-4,503
2023,Broj,Brod,M,0-4,273
2023,Broj,Brod,Ž,0-4,230
2023,Broj,Čajniče,Ukupno,0-4,134
2023,Broj,Čajniče,M,0-4,66
2023,Broj,Čajniče,Ž,0-4,68
2023,Broj,Čelinac,Ukupno,0-4,756
2023,Broj,Čelinac,M,0-4,400
2023,Broj,Čelinac,Ž,0-4,356
2023,Broj,Grad Derventa,Ukupno,0-4,1031
2023,Broj,Grad Derventa,M,0-4,533
2023,Broj,Grad Derventa,Ž,0-4,498
2023,Broj,Donji Žabar,Ukupno,0-4,11
2023,Broj,Donji Žabar,M,0-4,9
2023,Broj,Donji Žabar,Ž,0-4,2
2023,Broj,Foča,Ukupno,0-4,622
2023,Broj,Foča,M,0-4,301
2023,Broj,Foča,Ž,0-4,321
2023,Broj,Gacko,Ukupno,0-4,355
2023,Broj,Gacko,M,0-4,179
2023,Broj,Gacko,Ž,0-4,176
2023,Broj,Grad Banja Luka,Ukupno,0-4,9216
2023,Broj,Grad Banja Luka,M,0-4,4836
2023,Broj,Grad Banja Luka,Ž,0-4,4380
2023,Broj,Grad Bijeljina,Ukupno,0-4,4629
2023,Broj,Grad Bijeljina,M,0-4,2423
2023,Broj,Grad Bijeljina,Ž,0-4,2206
2023,Broj,Grad Doboj,Ukupno,0-4,2381
2023,Broj,Grad Doboj,M,0-4,1235
2023,Broj,Grad Doboj,Ž,0-4,1146
2023,Broj,Grad Prijedor,Ukupno,0-4,2891
2023,Broj,Grad Prijedor,M,0-4,1496
2023,Broj,Grad Prijedor,Ž,0-4,1395
2023,Broj,Grad Trebinje,Ukupno,0-4,1498
2023,Broj,Grad Trebinje,M,0-4,773
2023,Broj,Grad Trebinje,Ž,0-4,725
2023,Broj,Grad Gradiška,Ukupno,0-4,2145
2023,Broj,Grad Gradiška,M,0-4,1125
2023,Broj,Grad Gradiška,Ž,0-4,1020
2023,Broj,Han Pijesak,Ukupno,0-4,89
2023,Broj,Han Pijesak,M,0-4,49
2023,Broj,Han Pijesak,Ž,0-4,40
2023,Broj,Istočna Ilidža,Ukupno,0-4,547
2023,Broj,Istočna Ilidža,M,0-4,271
2023,Broj,Istočna Ilidža,Ž,0-4,276
2023,Broj,Istočni Drvar,Ukupno,0-4,1
2023,Broj,Istočni Drvar,M,0-4,1
2023,Broj,Istočni Drvar,Ž,0-4,0
2023,Broj,Istočni Mostar,Ukupno,0-4,1
2023,Broj,Istočni Mostar,M,0-4,1
2023,Broj,Istočni Mostar,Ž,0-4,0
2023,Broj,Istočni Stari Grad,Ukupno,0-4,38
2023,Broj,Istočni Stari Grad,M,0-4,24
2023,Broj,Istočni Stari Grad,Ž,0-4,14
2023,Broj,Istočno Novo Sarajevo,Ukupno,0-4,640
2023,Broj,Istočno Novo Sarajevo,M,0-4,327
2023,Broj,Istočno Novo Sarajevo,Ž,0-4,313
2023,Broj,Jezero,Ukupno,0-4,21
2023,Broj,Jezero,M,0-4,14
2023,Broj,Jezero,Ž,0-4,7
2023,Broj,Kalinovik,Ukupno,0-4,42
2023,Broj,Kalinovik,M,0-4,23
2023,Broj,Kalinovik,Ž,0-4,19
2023,Broj,Kneževo,Ukupno,0-4,319
2023,Broj,Kneževo,M,0-4,171
2023,Broj,Kneževo,Ž,0-4,148
2023,Broj,Kostajnica,Ukupno,0-4,145
2023,Broj,Kostajnica,M,0-4,82
2023,Broj,Kostajnica,Ž,0-4,63
2023,Broj,Kotor Varoš,Ukupno,0-4,873
2023,Broj,Kotor Varoš,M,0-4,426
2023,Broj,Kotor Varoš,Ž,0-4,447
2023,Broj,Kozarska Dubica,Ukupno,0-4,561
2023,Broj,Kozarska Dubica,M,0-4,312
2023,Broj,Kozarska Dubica,Ž,0-4,249
2023,Broj,Krupa Na Uni,Ukupno,0-4,29
2023,Broj,Krupa Na Uni,M,0-4,11
2023,Broj,Krupa Na Uni,Ž,0-4,18
2023,Broj,Kupres,Ukupno,0-4,2
2023,Broj,Kupres,M,0-4,1
2023,Broj,Kupres,Ž,0-4,1
2023,Broj,Laktaši,Ukupno,0-4,1526
2023,Broj,Laktaši,M,0-4,770
2023,Broj,Laktaši,Ž,0-4,756
2023,Broj,Ljubinje,Ukupno,0-4,128
2023,Broj,Ljubinje,M,0-4,66
2023,Broj,Ljubinje,Ž,0-4,62
2023,Broj,Lopare,Ukupno,0-4,322
2023,Broj,Lopare,M,0-4,172
2023,Broj,Lopare,Ž,0-4,150
2023,Broj,Milići,Ukupno,0-4,334
2023,Broj,Milići,M,0-4,170
2023,Broj,Milići,Ž,0-4,164
2023,Broj,Modriča,Ukupno,0-4,888
2023,Broj,Modriča,M,0-4,458
2023,Broj,Modriča,Ž,0-4,430
2023,Broj,Mrkonjić Grad,Ukupno,0-4,492
2023,Broj,Mrkonjić Grad,M,0-4,262
2023,Broj,Mrkonjić Grad,Ž,0-4,230
2023,Broj,Nevesinje,Ukupno,0-4,448
2023,Broj,Nevesinje,M,0-4,246
2023,Broj,Nevesinje,Ž,0-4,202
2023,Broj,Novi Grad,Ukupno,0-4,799
2023,Broj,Novi Grad,M,0-4,429
2023,Broj,Novi Grad,Ž,0-4,370
2023,Broj,Novo Goražde,Ukupno,0-4,32
2023,Broj,Novo Goražde,M,0-4,14
2023,Broj,Novo Goražde,Ž,0-4,18
2023,Broj,Osmaci,Ukupno,0-4,109
2023,Broj,Osmaci,M,0-4,62
2023,Broj,Osmaci,Ž,0-4,47
2023,Broj,Oštra Luka,Ukupno,0-4,84
2023,Broj,Oštra Luka,M,0-4,48
2023,Broj,Oštra Luka,Ž,0-4,36
2023,Broj,Pale,Ukupno,0-4,955
2023,Broj,Pale,M,0-4,474
2023,Broj,Pale,Ž,0-4,481
2023,Broj,Pelagićevo,Ukupno,0-4,28
2023,Broj,Pelagićevo,M,0-4,16
2023,Broj,Pelagićevo,Ž,0-4,12
2023,Broj,Petrovac,Ukupno,0-4,32
2023,Broj,Petrovac,M,0-4,20
2023,Broj,Petrovac,Ž,0-4,12
2023,Broj,Petrovo,Ukupno,0-4,220
2023,Broj,Petrovo,M,0-4,119
2023,Broj,Petrovo,Ž,0-4,101
2023,Broj,Prnjavor,Ukupno,0-4,1390
2023,Broj,Prnjavor,M,0-4,707
2023,Broj,Prnjavor,Ž,0-4,683
2023,Broj,Ribnik,Ukupno,0-4,166
2023,Broj,Ribnik,M,0-4,97
2023,Broj,Ribnik,Ž,0-4,69
2023,Broj,Rogatica,Ukupno,0-4,413
2023,Broj,Rogatica,M,0-4,202
2023,Broj,Rogatica,Ž,0-4,211
2023,Broj,Rudo,Ukupno,0-4,95
2023,Broj,Rudo,M,0-4,56
2023,Broj,Rudo,Ž,0-4,39
2023,Broj,Šamac,Ukupno,0-4,269
2023,Broj,Šamac,M,0-4,143
2023,Broj,Šamac,Ž,0-4,126
2023,Broj,Šekovići,Ukupno,0-4,163
2023,Broj,Šekovići,M,0-4,86
2023,Broj,Šekovići,Ž,0-4,77
2023,Broj,Šipovo,Ukupno,0-4,331
2023,Broj,Šipovo,M,0-4,174
2023,Broj,Šipovo,Ž,0-4,157
2023,Broj,Sokolac,Ukupno,0-4,456
2023,Broj,Sokolac,M,0-4,241
2023,Broj,Sokolac,Ž,0-4,215
2023,Broj,Srbac,Ukupno,0-4,547
2023,Broj,Srbac,M,0-4,274
2023,Broj,Srbac,Ž,0-4,273
2023,Broj,Srebrenica,Ukupno,0-4,291
2023,Broj,Srebrenica,M,0-4,139
2023,Broj,Srebrenica,Ž,0-4,152
2023,Broj,Stanari,Ukupno,0-4,295
2023,Broj,Stanari,M,0-4,149
2023,Broj,Stanari,Ž,0-4,146
2023,Broj,Teslić,Ukupno,0-4,1610
2023,Broj,Teslić,M,0-4,871
2023,Broj,Teslić,Ž,0-4,739
2023,Broj,Trnovo,Ukupno,0-4,25
2023,Broj,Trnovo,M,0-4,15
2023,Broj,Trnovo,Ž,0-4,10
2023,Broj,Ugljevik,Ukupno,0-4,573
2023,Broj,Ugljevik,M,0-4,309
2023,Broj,Ugljevik,Ž,0-4,264
2023,Broj,Višegrad,Ukupno,0-4,250
2023,Broj,Višegrad,M,0-4,123
2023,Broj,Višegrad,Ž,0-4,127
2023,Broj,Vlasenica,Ukupno,0-4,314
2023,Broj,Vlasenica,M,0-4,164
2023,Broj,Vlasenica,Ž,0-4,150
2023,Broj,Vukosavlje,Ukupno,0-4,143
2023,Broj,Vukosavlje,M,0-4,69
2023,Broj,Vukosavlje,Ž,0-4,74
2023,Broj,Grad Zvornik,Ukupno,0-4,1888
2023,Broj,Grad Zvornik,M,0-4,937
2023,Broj,Grad Zvornik,Ž,0-4,951
2023,Broj,Republika Srpska,Ukupno,5-9,47158
2023,Broj,Republika Srpska,M,5-9,24722
2023,Broj,Republika Srpska,Ž,5-9,22436
2023,Broj,Berkovići,Ukupno,5-9,76
2023,Broj,Berkovići,M,5-9,41
2023,Broj,Berkovići,Ž,5-9,35
2023,Broj,Bileća,Ukupno,5-9,460
2023,Broj,Bileća,M,5-9,240
2023,Broj,Bileća,Ž,5-9,220
2023,Broj,Bratunac,Ukupno,5-9,589
2023,Broj,Bratunac,M,5-9,304
2023,Broj,Bratunac,Ž,5-9,285
2023,Broj,Brod,Ukupno,5-9,489
2023,Broj,Brod,M,5-9,260
2023,Broj,Brod,Ž,5-9,229
2023,Broj,Čajniče,Ukupno,5-9,129
2023,Broj,Čajniče,M,5-9,61
2023,Broj,Čajniče,Ž,5-9,68
2023,Broj,Čelinac,Ukupno,5-9,696
2023,Broj,Čelinac,M,5-9,357
2023,Broj,Čelinac,Ž,5-9,339
2023,Broj,Grad Derventa,Ukupno,5-9,1074
2023,Broj,Grad Derventa,M,5-9,564
2023,Broj,Grad Derventa,Ž,5-9,510
2023,Broj,Donji Žabar,Ukupno,5-9,20
2023,Broj,Donji Žabar,M,5-9,9
2023,Broj,Donji Žabar,Ž,5-9,11
2023,Broj,Foča,Ukupno,5-9,621
2023,Broj,Foča,M,5-9,335
2023,Broj,Foča,Ž,5-9,286
2023,Broj,Gacko,Ukupno,5-9,367
2023,Broj,Gacko,M,5-9,193
2023,Broj,Gacko,Ž,5-9,174
2023,Broj,Grad Banja Luka,Ukupno,5-9,10322
2023,Broj,Grad Banja Luka,M,5-9,5455
2023,Broj,Grad Banja Luka,Ž,5-9,4867
2023,Broj,Grad Bijeljina,Ukupno,5-9,4615
2023,Broj,Grad Bijeljina,M,5-9,2458
2023,Broj,Grad Bijeljina,Ž,5-9,2157
2023,Broj,Grad Doboj,Ukupno,5-9,2684
2023,Broj,Grad Doboj,M,5-9,1371
2023,Broj,Grad Doboj,Ž,5-9,1313
2023,Broj,Grad Prijedor,Ukupno,5-9,2693
2023,Broj,Grad Prijedor,M,5-9,1449
2023,Broj,Grad Prijedor,Ž,5-9,1244
2023,Broj,Grad Trebinje,Ukupno,5-9,1428
2023,Broj,Grad Trebinje,M,5-9,708
2023,Broj,Grad Trebinje,Ž,5-9,720
2023,Broj,Grad Gradiška,Ukupno,5-9,1888
2023,Broj,Grad Gradiška,M,5-9,986
2023,Broj,Grad Gradiška,Ž,5-9,902
2023,Broj,Han Pijesak,Ukupno,5-9,118
2023,Broj,Han Pijesak,M,5-9,65
2023,Broj,Han Pijesak,Ž,5-9,53
2023,Broj,Istočna Ilidža,Ukupno,5-9,559
2023,Broj,Istočna Ilidža,M,5-9,278
2023,Broj,Istočna Ilidža,Ž,5-9,281
2023,Broj,Istočni Drvar,Ukupno,5-9,1
2023,Broj,Istočni Drvar,M,5-9,1
2023,Broj,Istočni Drvar,Ž,5-9,0
2023,Broj,Istočni Mostar,Ukupno,5-9,0
2023,Broj,Istočni Mostar,M,5-9,0
2023,Broj,Istočni Mostar,Ž,5-9,0
2023,Broj,Istočni Stari Grad,Ukupno,5-9,43
2023,Broj,Istočni Stari Grad,M,5-9,23
2023,Broj,Istočni Stari Grad,Ž,5-9,20
2023,Broj,Istočno Novo Sarajevo,Ukupno,5-9,662
2023,Broj,Istočno Novo Sarajevo,M,5-9,366
2023,Broj,Istočno Novo Sarajevo,Ž,5-9,296
2023,Broj,Jezero,Ukupno,5-9,26
2023,Broj,Jezero,M,5-9,18
2023,Broj,Jezero,Ž,5-9,8
2023,Broj,Kalinovik,Ukupno,5-9,30
2023,Broj,Kalinovik,M,5-9,15
2023,Broj,Kalinovik,Ž,5-9,15
2023,Broj,Kneževo,Ukupno,5-9,267
2023,Broj,Kneževo,M,5-9,132
2023,Broj,Kneževo,Ž,5-9,135
2023,Broj,Kostajnica,Ukupno,5-9,148
2023,Broj,Kostajnica,M,5-9,79
2023,Broj,Kostajnica,Ž,5-9,69
2023,Broj,Kotor Varoš,Ukupno,5-9,800
2023,Broj,Kotor Varoš,M,5-9,404
2023,Broj,Kotor Varoš,Ž,5-9,396
2023,Broj,Kozarska Dubica,Ukupno,5-9,616
2023,Broj,Kozarska Dubica,M,5-9,314
2023,Broj,Kozarska Dubica,Ž,5-9,302
2023,Broj,Krupa Na Uni,Ukupno,5-9,27
2023,Broj,Krupa Na Uni,M,5-9,16
2023,Broj,Krupa Na Uni,Ž,5-9,11
2023,Broj,Kupres,Ukupno,5-9,3
2023,Broj,Kupres,M,5-9,1
2023,Broj,Kupres,Ž,5-9,2
2023,Broj,Laktaši,Ukupno,5-9,1565
2023,Broj,Laktaši,M,5-9,819
2023,Broj,Laktaši,Ž,5-9,746
2023,Broj,Ljubinje,Ukupno,5-9,130
2023,Broj,Ljubinje,M,5-9,69
2023,Broj,Ljubinje,Ž,5-9,61
2023,Broj,Lopare,Ukupno,5-9,265
2023,Broj,Lopare,M,5-9,147
2023,Broj,Lopare,Ž,5-9,118
2023,Broj,Milići,Ukupno,5-9,306
2023,Broj,Milići,M,5-9,159
2023,Broj,Milići,Ž,5-9,147
2023,Broj,Modriča,Ukupno,5-9,913
2023,Broj,Modriča,M,5-9,483
2023,Broj,Modriča,Ž,5-9,430
2023,Broj,Mrkonjić Grad,Ukupno,5-9,618
2023,Broj,Mrkonjić Grad,M,5-9,301
2023,Broj,Mrkonjić Grad,Ž,5-9,317
2023,Broj,Nevesinje,Ukupno,5-9,426
2023,Broj,Nevesinje,M,5-9,239
2023,Broj,Nevesinje,Ž,5-9,187
2023,Broj,Novi Grad,Ukupno,5-9,782
2023,Broj,Novi Grad,M,5-9,408
2023,Broj,Novi Grad,Ž,5-9,374
2023,Broj,Novo Goražde,Ukupno,5-9,32
2023,Broj,Novo Goražde,M,5-9,22
2023,Broj,Novo Goražde,Ž,5-9,10
2023,Broj,Osmaci,Ukupno,5-9,101
2023,Broj,Osmaci,M,5-9,53
2023,Broj,Osmaci,Ž,5-9,48
2023,Broj,Oštra Luka,Ukupno,5-9,85
2023,Broj,Oštra Luka,M,5-9,39
2023,Broj,Oštra Luka,Ž,5-9,46
2023,Broj,Pale,Ukupno,5-9,911
2023,Broj,Pale,M,5-9,481
2023,Broj,Pale,Ž,5-9,430
2023,Broj,Pelagićevo,Ukupno,5-9,41
2023,Broj,Pelagićevo,M,5-9,24
2023,Broj,Pelagićevo,Ž,5-9,17
2023,Broj,Petrovac,Ukupno,5-9,24
2023,Broj,Petrovac,M,5-9,14
2023,Broj,Petrovac,Ž,5-9,10
2023,Broj,Petrovo,Ukupno,5-9,225
2023,Broj,Petrovo,M,5-9,110
2023,Broj,Petrovo,Ž,5-9,115
2023,Broj,Prnjavor,Ukupno,5-9,1415
2023,Broj,Prnjavor,M,5-9,709
2023,Broj,Prnjavor,Ž,5-9,706
2023,Broj,Ribnik,Ukupno,5-9,162
2023,Broj,Ribnik,M,5-9,80
2023,Broj,Ribnik,Ž,5-9,82
2023,Broj,Rogatica,Ukupno,5-9,399
2023,Broj,Rogatica,M,5-9,197
2023,Broj,Rogatica,Ž,5-9,202
2023,Broj,Rudo,Ukupno,5-9,119
2023,Broj,Rudo,M,5-9,48
2023,Broj,Rudo,Ž,5-9,71
2023,Broj,Šamac,Ukupno,5-9,288
2023,Broj,Šamac,M,5-9,153
2023,Broj,Šamac,Ž,5-9,135
2023,Broj,Šekovići,Ukupno,5-9,181
2023,Broj,Šekovići,M,5-9,102
2023,Broj,Šekovići,Ž,5-9,79
2023,Broj,Šipovo,Ukupno,5-9,355
2023,Broj,Šipovo,M,5-9,202
2023,Broj,Šipovo,Ž,5-9,153
2023,Broj,Sokolac,Ukupno,5-9,421
2023,Broj,Sokolac,M,5-9,226
2023,Broj,Sokolac,Ž,5-9,195
2023,Broj,Srbac,Ukupno,5-9,660
2023,Broj,Srbac,M,5-9,329
2023,Broj,Srbac,Ž,5-9,331
2023,Broj,Srebrenica,Ukupno,5-9,241
2023,Broj,Srebrenica,M,5-9,136
2023,Broj,Srebrenica,Ž,5-9,105
2023,Broj,Stanari,Ukupno,5-9,295
2023,Broj,Stanari,M,5-9,162
2023,Broj,Stanari,Ž,5-9,133
2023,Broj,Teslić,Ukupno,5-9,1631
2023,Broj,Teslić,M,5-9,856
2023,Broj,Teslić,Ž,5-9,775
2023,Broj,Trnovo,Ukupno,5-9,30
2023,Broj,Trnovo,M,5-9,18
2023,Broj,Trnovo,Ž,5-9,12
2023,Broj,Ugljevik,Ukupno,5-9,531
2023,Broj,Ugljevik,M,5-9,273
2023,Broj,Ugljevik,Ž,5-9,258
2023,Broj,Višegrad,Ukupno,5-9,231
2023,Broj,Višegrad,M,5-9,128
2023,Broj,Višegrad,Ž,5-9,103
2023,Broj,Vlasenica,Ukupno,5-9,346
2023,Broj,Vlasenica,M,5-9,173
2023,Broj,Vlasenica,Ž,5-9,173
2023,Broj,Vukosavlje,Ukupno,5-9,154
2023,Broj,Vukosavlje,M,5-9,77
2023,Broj,Vukosavlje,Ž,5-9,77
2023,Broj,Grad Zvornik,Ukupno,5-9,1824
2023,Broj,Grad Zvornik,M,5-9,982
2023,Broj,Grad Zvornik,Ž,5-9,842
2023,Broj,Republika Srpska,Ukupno,10-14,53554
2023,Broj,Republika Srpska,M,10-14,27598
2023,Broj,Republika Srpska,Ž,10-14,25956
2023,Broj,Berkovići,Ukupno,10-14,87
2023,Broj,Berkovići,M,10-14,47
2023,Broj,Berkovići,Ž,10-14,40
2023,Broj,Bileća,Ukupno,10-14,491
2023,Broj,Bileća,M,10-14,256
2023,Broj,Bileća,Ž,10-14,235
2023,Broj,Bratunac,Ukupno,10-14,865
2023,Broj,Bratunac,M,10-14,472
2023,Broj,Bratunac,Ž,10-14,393
2023,Broj,Brod,Ukupno,10-14,715
2023,Broj,Brod,M,10-14,376
2023,Broj,Brod,Ž,10-14,339
2023,Broj,Čajniče,Ukupno,10-14,177
2023,Broj,Čajniče,M,10-14,80
2023,Broj,Čajniče,Ž,10-14,97
2023,Broj,Čelinac,Ukupno,10-14,725
2023,Broj,Čelinac,M,10-14,378
2023,Broj,Čelinac,Ž,10-14,347
2023,Broj,Grad Derventa,Ukupno,10-14,1118
2023,Broj,Grad Derventa,M,10-14,557
2023,Broj,Grad Derventa,Ž,10-14,561
2023,Broj,Donji Žabar,Ukupno,10-14,141
2023,Broj,Donji Žabar,M,10-14,63
2023,Broj,Donji Žabar,Ž,10-14,78
2023,Broj,Foča,Ukupno,10-14,611
2023,Broj,Foča,M,10-14,348
2023,Broj,Foča,Ž,10-14,263
2023,Broj,Gacko,Ukupno,10-14,419
2023,Broj,Gacko,M,10-14,205
2023,Broj,Gacko,Ž,10-14,214
2023,Broj,Grad Banja Luka,Ukupno,10-14,9690
2023,Broj,Grad Banja Luka,M,10-14,4933
2023,Broj,Grad Banja Luka,Ž,10-14,4757
2023,Broj,Grad Bijeljina,Ukupno,10-14,5105
2023,Broj,Grad Bijeljina,M,10-14,2681
2023,Broj,Grad Bijeljina,Ž,10-14,2424
2023,Broj,Grad Doboj,Ukupno,10-14,2893
2023,Broj,Grad Doboj,M,10-14,1460
2023,Broj,Grad Doboj,Ž,10-14,1433
2023,Broj,Grad Prijedor,Ukupno,10-14,3203
2023,Broj,Grad Prijedor,M,10-14,1660
2023,Broj,Grad Prijedor,Ž,10-14,1543
2023,Broj,Grad Trebinje,Ukupno,10-14,1447
2023,Broj,Grad Trebinje,M,10-14,788
2023,Broj,Grad Trebinje,Ž,10-14,659
2023,Broj,Grad Gradiška,Ukupno,10-14,2108
2023,Broj,Grad Gradiška,M,10-14,1070
2023,Broj,Grad Gradiška,Ž,10-14,1038
2023,Broj,Han Pijesak,Ukupno,10-14,130
2023,Broj,Han Pijesak,M,10-14,69
2023,Broj,Han Pijesak,Ž,10-14,61
2023,Broj,Istočna Ilidža,Ukupno,10-14,623
2023,Broj,Istočna Ilidža,M,10-14,338
2023,Broj,Istočna Ilidža,Ž,10-14,285
2023,Broj,Istočni Drvar,Ukupno,10-14,1
2023,Broj,Istočni Drvar,M,10-14,1
2023,Broj,Istočni Drvar,Ž,10-14,0
2023,Broj,Istočni Mostar,Ukupno,10-14,9
2023,Broj,Istočni Mostar,M,10-14,5
2023,Broj,Istočni Mostar,Ž,10-14,4
2023,Broj,Istočni Stari Grad,Ukupno,10-14,36
2023,Broj,Istočni Stari Grad,M,10-14,27
